고객번호,성별,연령대,투자성향,자산구간,주거래상품군,라이프스타일,서비스등급,총투자기간,주거래업종구분
70431ae21fd4ccbe6b64bbf5d8e4d5a2019f0c12f77b874107e268b09f31f886,1,3,2,4,2,3,3,2,1
2df0b363d055ba34fdd3f0e17ef9d2f3084f6dc0c270ef6140ebf5f62ff147dc,1,4,4,2,2,3,4,4,10
8676e71559ec3ad2172abe9fc777a0a199ebcc7f2d8e33a7f28d7a85e89d5c1b,1,1,3,1,2,2,9,2,16
9d998a00b56508134b2632d0deaf9dde6871dff5c6eb44188a3bc7b0f8a31a46,2,3,99,1,2,4,9,2,13
ddd09bb7cb16b89835186c4bbc28d283123d800dc90d4a8e17e5364ccb80400b,1,5,4,5,2,5,3,2,2
677dfde08f28efbeab62499b45918bb3bb97335250982ca3396978b7a70ec0c8,1,2,2,2,2,2,5,2,10
137be04fd8681949f660750a701b05cc9ab30c1f413729f787cd27dbae888216,2,1,1,1,2,2,9,2,16
6f5a6378d5940b21c25bf91dc310f1e465fe2c921ae7e7113167296335d04764,1,2,99,1,2,2,9,2,7
92c8cf4243b1f53f63a48b8aae6e58101b6fc72fdc532ecad69e0fea32aa0dbf,1,1,2,2,3,2,5,2,9
e26b87970a01bed7f9059d18c5002ba97aee272db36f4d133055573b8fa43bae,1,8,99,4,2,7,4,2,13
0345ccc33ea06776ff419e81976979b2d6f865be9a86865296e7b5c97f1e2673,1,3,2,1,2,3,9,2,13
da2c5df0bafb27bd3d7d0f58ef24bb5f459ef8d4b1ef7ac9ba736a86adf2ee67,2,1,1,1,2,2,9,2,10
32a303d5f5f3e4c11a9e74da97af4bcee29a5a0c2854366a2f7956a351e02e9b,2,7,99,1,2,6,9,2,8
4977efbd13792f6ee043bca09f21d679ff473701edd960bee9bae3c53c5fcd8f,1,4,4,2,2,3,9,2,10
ba2fbb9d3dba1af7d291f45e6c77eaf0b693de5851a3695ab90fe1836e70166c,1,4,5,4,2,3,4,5,16
3f0f5a5dca8f0767168f68f8237d2be108943665914c4682bc62c5663de083b6,2,2,2,2,2,2,5,2,1
a922541359356272557182c8bf9615af806dd4f0451ebe2a1b3ce18faae87639,1,3,99,3,2,3,4,2,12
042eb139788410e97619b36e33885f42c81f60aaba9a37360f76d1a83d7002ab,1,7,99,3,2,7,5,2,16
ee50e00cc2a11fc3856c3b9eac1edbc4051cc7e8be6643867b266aa754049e7b,2,5,3,1,2,8,9,2,6
c22ee12e077b6a0db7f8060cc24d87ebba19c5718b15544ae56adf649a48d77f,1,4,99,5,2,3,3,3,5
8be72bc956c6af633fc24f3f5d70eb11229a42410a408cec64ecfe71098a0f2d,1,4,99,1,2,3,9,2,16
d6888b9a0c29434a99623b9b4dd83659f218a528b057149e63a114a1036fdfd8,1,1,99,2,2,2,5,2,12
d63ea342a578c2ec31f9ff56c7819a504802d30f6182e8c06782eca4aefd8d09,2,8,3,1,2,6,9,2,7
b1157eb502000515c53f2dd14caca24b097624d8365478dd6483c47116ac9512,1,1,99,1,2,2,9,1,7
021bdeaca63594de82531da201256a225cbce4dce9711950129605ec56abb55d,2,2,0,2,2,2,9,2,9
f7f98324b1f1ab20b55e5d047782f6f6d5a9117f75993cca2cb085631abe5d5c,1,9,4,6,2,9,2,2,15
0e3350350aa546e28fb173558bbc230ef900ca1953c2f661b3d819b508d7c7c1,2,5,99,1,2,6,9,2,9
d346bec93bd8e8dd40945de468e76fcba9854a95bb5b57e9db0a76376f299fd9,2,5,99,1,2,5,9,2,9
649f32ab14b49db2f0473769e7cfba97067523cd22a20837e0781634b4f3cf65,1,4,99,3,2,3,4,2,16
27baf25f768ec0f046a00fa42711763845358b01e9dc8497b715921836a31cc7,2,1,99,1,2,2,9,2,16
eb68bd8b2fbff8b13369d13b55818b7de58dae75595fcd22e259d4f179191cbd,1,4,99,1,2,3,9,1,10
4a587cb6a45fee2afded4c162c0ca3ad772bf4ac209b744fabbf6a8e15d2d730,1,2,5,3,2,2,4,2,9
593ff6c645bd0af48c6b7d4617e8c3300f1eb6079a2e3237d5b295d79fb66aeb,1,4,4,4,2,3,4,2,9
1b1e02d5e5c72fb93bcd6f3a899a3182726d486b9adc832c42804fbbff5bb560,1,7,4,6,2,5,2,2,15
f2b25eaa1e66eb269f72a400199b38d3543aae972c0c45f537a4382caa144f56,2,8,4,5,9,6,3,2,10
477ef86f480621daafeaa70a5e3d99184ac145d46d24c8e1a86d02ac0bf4b592,1,3,99,1,2,3,9,2,16
2ddf3ac39013d70509308867ba3c41e148998ca2946afee5339842e49e6dc443,1,6,2,1,2,7,5,2,13
118c86a890d198fac9073fe880bfbf41f50b607ac710d9a24023a36b4ef8b6de,2,4,3,1,2,4,9,2,10
fd03fc6db73c49e75072bae088799ceea60fbb8d31da7692eded93c07865278f,2,5,1,1,2,5,9,2,9
3de0f827bd3635b1cf5104586680bc458dfe365b58e11409206f3c21f83808e3,1,5,3,1,2,5,9,2,10
577593be46042400db9c4388922047a3d46081b1212526ed1e4d0ed2384564f1,2,7,0,2,2,6,5,2,12
1117837ed88680b7534d44df745422c41ec3af2c127b16daf9de2e835cc49c01,2,2,99,2,2,2,9,2,16
e1ef51cec7f3c0256a9e067c4bcc222087501be20fa987660bab36e4cd0fe27e,1,2,99,1,2,2,5,2,5
96d65576abcd56d473ae2d271090751ce9289924742332f57edf3e3996557912,1,6,3,2,2,5,4,2,10
3802303215ff1be933340dcdeed57961ce89fabbbfa0e5d5f673b5460a39480d,1,2,4,3,2,2,5,2,13
0f704bc915f3c0602a008ae9000dda1525237fd6d62abaad652c527950beb125,2,1,99,2,2,2,5,2,10
42bdeb2a39a94a007b8b3b17d0e01697c80ed223fd2fe203e7bceaa9b11a2982,1,3,5,3,2,3,4,2,10
97a895c91f8ccf9d9308edf3c1f01b3f518a760663736c00c8df53e0fefe28f5,1,7,5,5,3,7,3,2,14
9f439d9c2ff7ef5f672e2ab8a3d93d5bb33d70b0ed07c6f750e2560dd0ceb5f4,1,6,2,1,2,5,9,5,10
55aa6f9afde08f5624e32c8517efa2a00d667c419f687b0f9f13a43fb448d559,1,3,5,4,2,3,3,2,10
d4b35f203d186a3ad909e708b6eb0b71b40aa01c3e9b0ed2a63ea9eac6c276f7,2,7,2,4,2,6,4,2,12
1f787dd48222ec6a0d313eac79bee379db7a239d80b13df659d317ea19298c7a,1,2,3,2,2,2,5,2,16
a76b8bfb0c9d51d03881b07116de25c332531cf4212ff6bb706c28abd0c2bcb2,1,3,5,5,2,3,3,2,6
d296db4e3108ce86cb73dde4ab99fbb035da77d15f350c253541e0a48dd6aa3b,2,8,99,5,2,5,3,2,6
d7357726eee7103b419e8ad8787a4ad1c4f20f5f769ab0e26ee6171f3fa0254a,2,9,3,4,2,9,4,2,8
f5a85af677d6c9f0a22d524b07ced00b92e3991fa3dd1b6a52254e726b12b127,1,7,3,2,2,5,5,2,8
9be1559b9c14721f77f0fec1eacb5db2c9175164e5d6103b479203147e3bc1ae,2,1,4,1,2,2,9,2,16
e0b903f06d9f84edb72de55624b30394204bcd04002b64e835cf6065005ab84b,2,3,99,3,2,4,4,2,9
9a3f9feafe79647d0a87c4341a5d12a3aa9ad09814567090dfebe65567c81697,2,7,0,1,2,6,9,2,9
576af8fa4e4f8d60c48a7392445f0e1e989845c77ec3af341c6088e498b79d9b,2,7,3,1,2,5,9,2,13
a901c978cdd101990fd28dca7a99e34ea28d37f42cd0d7e095934c05eedc00ac,2,3,99,1,2,4,9,1,7
eecaa5f6cde3a0dfdb363a3fdcc885238f21f66c056b853bc457782a5ae742de,1,1,2,1,3,2,9,2,16
c36fcb47ace5fbf698b83462ca23ddc7ba87c892cba882a755599011ca9e0432,1,5,99,2,2,5,4,2,12
12f0330140f3c0cf725f5444b6a45b04a9d09ec7b081706b19414e99cf1097a0,2,4,99,1,2,4,9,2,10
cd16658fd29e7b561f9d17e74a373676a9049ce65557527cd1c0f186171f1cde,1,5,2,1,2,7,9,2,9
b6ac5f495ff3d3d7c6c9d9304fe6d1d58e9106a3fdf449c43b718807ac72f08d,1,2,1,1,2,2,9,2,3
d63c830815cee78da502d7b2cc9e2185653ebd00ff6f62796305ce21772adc56,1,6,99,2,2,5,4,2,8
b0a97257db88d92888037a4895ebdeb7642a16ea859db479f3c85325b1f0091a,1,1,3,2,2,2,5,2,10
7f53649361cff1fec349815890f2c0b8479057ca9f370f04365b337d2e595ab8,2,6,4,1,2,6,9,2,6
fa4bc7073c8639144f3da6c4eb61b61d085a3cd0ccd4b799086e5cda9668da25,2,2,2,1,2,2,9,2,16
36434ccee7cb71a6152a59100146ad1006bc65fcb966aaf6f87f6d1f8ed4f4b4,1,2,99,1,2,2,9,2,16
4c982ee4abc7d0bd545acea04cf6c69a99618379f6ce94f130c4b144a451da00,2,9,5,5,2,9,3,5,13
ab8404476e98572a8864f377a039951af5338c242a656d7ce95562c1a6edd24c,2,8,99,1,2,6,9,2,16
179d5702be4cbc04d97b8aafa52bdaf05c7cdf38a9d5c519fb2caa50d48d0b69,2,2,2,2,2,2,5,2,9
ff942f469527c728dd659cbcc04c466616e316a951d459167ae1381845943762,1,2,3,3,2,2,5,2,9
202cec928afe83536574a59989e72a034092e85571c99fcc5e7a185ee442a6f4,1,4,3,2,2,3,5,2,2
f3f8bc3b841cf9a893c6918060c21a1bbb4c2c84d52602026cedd8ac5b8c14e0,1,6,99,3,2,5,4,2,10
0aaa6411efad68849da531fbf04c41015b18bc5a32d18e4dac6983e417f978e5,1,3,99,2,2,3,5,2,5
2ee2a2de9bf0e12437ad5a656beae1bb14b6edec4aab13dafe6065d624baa37e,1,4,5,6,2,3,2,3,8
df540c57dd97fae7fcd532213ce4ae89e8e4fcfd3c3411a701a5f01c493858e0,1,2,2,1,2,2,9,2,13
de60fe1982405712694340687d416fd76cc5403747b77e3ead4901a86d3e69e3,2,3,3,1,2,4,9,2,8
6d1d058793438222e46ea151beb7a68fee3f7896bec94a27eb586343f82cc891,2,3,2,1,2,4,9,2,9
aa18c99ccdaa495290b231af84521ef00ac09c2b4dabab1e6e036cb3c8f6096f,1,1,2,1,2,2,9,2,10
56aeaf7fd548f247c1f327a516d7397aebc92f2b01f2b8eefb942bca5daa1947,1,2,99,1,2,2,9,2,13
5ca2b84060b4cf4915515638efd13b6da5025d1169e6ad6ffac2d2eb245d9a7b,1,1,2,3,2,2,5,2,8
828dbbbdf6bceb7b3414d855afc5011a6172276acf2e38bf679430359992bd7c,2,4,1,1,3,4,5,2,9
c28f2520c48005db9f5ce175347f95ca858308410e9e856f09c289e5912322b0,2,1,3,1,2,2,9,1,9
567e03b70245a580b4a9ed72d038405935a67c1a346fededfc6da1d96c1d5f12,1,1,2,2,2,2,5,2,9
e3cd62fe8cc4c29e62303e3cadb526bb6e132aa553a3b069cac3cbaa01bf3dc1,1,2,3,2,2,2,4,2,8
26bc4650e8ceb434485c94628cab359b0a60256b326d200525f1360e68a41b07,1,2,2,1,2,2,9,2,6
5ad7040580319137d090fd78e327c2940c223e9692bb1403038abc1be3185928,2,8,2,2,2,6,5,2,12
f903596afd4f23a33068a052a51c99197216d785c6c0fe53ded9d0ab45d052a0,1,3,2,1,2,3,9,2,10
9db4f66db8deb261c792db13c54bb48c66c6d6e9c3a4d7e871dccfc8030ba1f3,1,1,3,2,3,2,5,2,4
0c519009c2eb2ed30496c66dda495038b2aaf1fff51870e49f57ec1f33f83c66,1,9,5,2,2,9,5,2,10
31052d17d23f21b79bcea98df2dd8ceea94252b3d4b91548405ebac6965f68b0,1,2,3,1,2,2,9,2,10
15f5624d1d06fa81762b1a1b80398907acfd261b5d92f7b76623c0ef3ae21eae,2,3,4,5,2,4,4,2,3
618b321eff4152576eb414ecc988f0b42807904875a82a1cbbdc33b57ef07853,2,3,3,1,2,4,9,1,9
76baa8b6a4bbbd8efca736106847b951c520d95acf3c37fd594df86f799fc8f1,1,9,4,3,2,9,4,2,16
4c346df8c8f48663ca553a6c14edcbd30b98bedc5474cd0a39deb7a251aea9dd,2,6,99,1,2,8,9,2,12
fca8196d2e9f855cec516edb004c267668144d59b5367b61578f475615359bd5,2,2,2,1,2,2,9,2,16
6f847f66e2525062ff3703ca112498933c6fc05a06d78043e9521ac6ae8a5801,2,3,4,1,2,4,9,2,6
19e5cdf5eb59144f8aa1176dc38819372b92d39066cc613159ad8e797ecb76b2,1,8,3,3,2,5,4,2,5
4ad4c1c9ddb58adcde99ab29b8c416fd5f9005252839d0eb53ded2956a697f8b,2,5,3,5,2,6,4,2,13
06cf8208e8f8f5ca9555fdd6fcc09e08e2bf99f0a7aed80794c148726bbab2b2,1,6,99,2,2,5,5,2,9
60abbc6de5f4123075d0bd4b5e654d8b72faab50929a83145767153972c1c459,2,7,99,1,2,5,9,2,9
972b236557539847fa1524f369058ea6ff1904e7f2ceb9a8b62a1ab3feda0420,1,7,2,4,2,5,4,2,13
bf541af14c7d89d306d4cd3416a579f5974412b59404240d1b43b823027bd72e,2,1,99,1,2,2,9,2,16
c541fb236359bfd88a98b46c746248c4783ed0925d2b0693e40dec7f89d1959c,1,1,99,1,2,2,9,2,9
685aa0a5f08a2be93deec2c3a4da231260fb679f9d2b8fcb410b07c230c04792,1,2,2,2,2,2,5,2,5
7c0059c806a697653680d238728078ade2a380988689a6aa8556e1315d301b48,1,2,3,2,2,2,5,2,10
a6bc856a0f3cc728f301cde754ffe936fc2f89eb8bdd57b721e6502b4adb046b,1,2,4,5,3,2,3,2,6
9175a9e683b832ca91e5dd4723c26b6b6326943b83bc0c2dac717345dc46e3ea,2,5,99,1,2,5,9,2,16
cc5ef60d71292185f867b1227d0c234441a1f3c2f2dee4b077148e4c50043834,1,3,2,2,2,3,9,2,16
d61b58c22c2aeea90938b5af8b94b71d12d1b19e66f5d5a6c65b5c16840fd845,1,7,99,1,2,5,9,5,9
f6806215fad3d74d3f91633a246199d0e32c8ca0e49da3d199e11fbfcf5b45b7,1,2,99,2,2,2,5,1,9
4e6b8188c3f1f2d36e806d54e5b8ed2e1dcf844b7e8889b0f4614d594277ec79,1,1,2,1,2,2,9,2,9
255c5df5b80e010ced65f1f9f6a335c73a725897f0abe63b19df049ebb83fb3e,2,4,5,1,2,4,4,2,3
7dc86f91cc7b9ef0e9cdd5275c9fa0823a7ec3cb6aa677dc58c97955c4023fe7,1,2,2,1,2,2,9,2,6
c7f2c314cd3f2b73e86a9b97c0b0c70a4fde70d4ae5d7e45e761263d9376f694,2,6,3,2,2,8,5,2,9
22df0dcc1a2f79a86ef4e1f5fe8855bba32f0520152cc144ea5eedadc6744153,2,3,1,2,2,4,5,2,5
5e99adcf9cbc7f8d5371fea7d451dd1f8108c14d5582f900bc0c8e986fd9ac41,2,6,2,1,3,5,5,2,16
8777ee1cc8887bd3b8216f932631f585050c5ebaf3f08153bd94d3ea5931a583,2,6,4,5,2,5,3,2,10
74c97cc010e6da751917885c896db859df3c5f23c73a7ccfe408113049346940,1,6,0,1,2,7,9,2,2
f69627894e823e626b238c8ed4a2a36be449f2bc0a2af05071fded3739d99b3f,1,3,99,2,2,3,5,2,5
c5dbdc2c7f944c81346ab3c613faa7547c47e80479e7457c35a40c560f2468d3,2,7,4,5,3,8,2,5,16
e60a6705f3a87aef91edc18563526a2b6f85bd1bbfe1ae2860e51a9c3887718d,1,5,99,3,2,5,5,2,10
8d7ded02d2e74174c2658ce260dbe7d31ea64eed0f5e65a321c55949d9a98c65,2,7,99,4,2,6,4,2,4
6452eeac1c5d0cd9d114dde635a65c6474460b3e1e93459ccfabad421d15a8af,1,3,4,3,3,3,4,2,9
15a5c6c27df7089c92fafa41cdf9398cc4852994fe21722ee6004468e5b14b99,1,7,99,3,2,7,5,2,16
2d78b5aafa3864e09cdc8d93aad2d411be9b85f73f45abf98e1257e45039b99d,1,1,2,2,2,2,9,2,9
c293475eac710a137240582e4ce9485d3d08a4530abd8f48360e21dbd2abec34,2,4,2,4,2,4,4,2,10
1ddd5906a9792198adc403b7ed278334e85be70d3566952a89a8fc123598b723,1,5,5,4,3,7,3,2,5
26f3ebf3b4e85a6f0a67bf8e193ec891f98b32d99399140b8a20f6c56ee129ba,1,3,99,1,2,3,9,2,10
0aea55d13b99af9e46a4add5982a0de026bc91960003342a845f965c0adebaf9,1,8,4,6,2,5,2,4,6
d45d5ebc9e05fe732a81472cd66e52bc41c051ca4448e2f7aca7ff0e71d1aa25,1,2,2,1,2,2,9,2,5
64ec05e1d8d29e8fc498e6d4dde8af6a0c5f28c290bdf207211a6b6b647df28c,1,8,99,5,2,7,3,2,13
daa2fe58f91562bcce15a8a2b4d582736904d5e9fd701c9f4ba3f3f2b57354da,1,6,99,2,2,5,5,3,16
6436e95798ec693a97a1843ded6fbeb0adf62b0dd9ac87ad98daeb2ff1ba9c5e,1,3,5,3,2,3,4,1,7
336ca882be27d2e53ef63466ab49eed3bafac3f6c22c5b356799882db2bc01e8,1,4,99,4,2,3,4,2,10
10c88358d6f560c3a821304df52a37a25d037ec45e6a783db8eb92cc0f3f210d,1,2,3,2,2,2,5,2,10
6504d67b9c82a0978ba192fbaf39c91a74c444755ddd8ae687a86f81eea261a9,2,9,99,1,2,9,9,2,16
6461f036a39c830cab740d58954e08b8109148e6d87836667f73c6a71ca26d76,1,3,3,4,2,3,4,2,10
ab3c4600888078498b508eeb9dd8cf4f86ad2b406f390103f777a7f1824b4b86,1,6,99,2,2,5,9,2,6
6e94bebaa1975b22e528a1f35a980bfa7c254020634df9cc85cd7ecf1a90fd2d,2,3,99,2,2,4,5,2,16
931bddef5cb4f7f80e4ebf0ea5be81f726f5a398e480bd99dd362d88122d31e0,1,3,99,1,2,3,9,2,6
e2a4b004b2633b7797bea680c901e0513bef7563b2feb54ed5ac2b1b4677539e,2,2,99,1,2,2,9,2,16
242a1192c2cd0e216db3749bcc16c4e4ed4a8dfadd7e3ab5764cb0a3d351ab50,1,7,3,5,2,5,3,2,5
66f71533d091f31c1335caaa4a9830ae9013e949a7fc67f9634a19199a1dd064,2,4,3,2,2,4,4,2,7
9082e7fe7505ef94d7ac672277ed68e68942e6b47ae58f4a0a46162e8ed90e2a,2,1,99,1,2,2,9,1,9
b6674aba5e675fb86670fc4c077c6b79455b551167171837240d6faa97e1201b,1,3,4,2,2,3,9,2,6
5e3b39f55ec6062bcc711431048f22e422473009520847fac5aa2098dcb516ef,2,2,3,1,2,2,5,2,16
a0e2e5e56ca581e522535821304db60d1e49fe57c44ffd3fdb1f7783d75cd13d,2,1,2,1,2,2,9,2,14
4d07824a7886645d55ba6681fc492e3dd11784003a937722350a8ece29343023,1,4,2,3,2,3,5,2,2
01e268452de020743414223713a31403f41d2d7c83e2b2863f3af73bfd5fa884,2,8,99,4,2,6,3,2,15
fdbd9a31b3f2beeb212796572d38383335ab9320cf71078828482cbc2b6112d5,1,7,2,1,2,7,9,1,10
a5f77cd33503546ac462bfa2a153d665286443fa4b76546ff7490fdffa57161b,1,3,2,2,3,3,5,2,6
e8d4957e3fd056f741c4325197609c1e044673d4dc4066340b3f69693febf01c,2,3,4,2,2,4,5,2,5
e17c17893af7a89b83624786c20816738db22047ea54a3f989a5252a77c3c888,2,7,99,4,2,5,4,2,5
a33f54ed8b5338885cb53f074525935807d46ee4584567ac299a1fc7e818b33c,1,3,2,1,2,3,9,2,13
6bbe4a1cbe870883dff2d9e58bf77e1536eeefc32d85cdf9eb3d339950321761,1,2,2,2,2,2,4,2,10
d3f8399f02cd9d322eeebfbaeb14d3eb6aeab4ab127063a8fbb7138d6d1481b9,2,3,2,2,2,4,5,2,5
93fa641126a1d2909edfc013b2d64ca03675d79924c88620d275dd91f426f5ed,1,3,99,1,2,3,9,2,7
b7b4cc3ec22641a9bda0b1b44739cead9dc5aec23ae549c31ab416f25381c66b,1,6,4,5,2,7,3,2,9
e293d19cff4c1a5d0631d2373bd3d453603fc930249996d2199cf878cab7aa90,1,3,2,1,2,3,9,2,1
907e1d002218830c27a871daa2eaf5200ef0774609707ef820a75e67b0429264,2,9,99,2,2,9,5,2,9
ea70667f50abd80ee52575853389484b0d3122fa8edd472a7c7af83129f99b73,2,5,3,3,3,6,3,2,10
659f094c781b0a68d803c53eee8e3672fd6345d564b637d742754d9b63274cee,1,3,99,1,2,3,9,2,16
0df2036b829465544cbd256c3664ecf3e2c5104c1fb6e1f9b496e36e143016f9,1,7,3,2,2,5,5,2,8
4105dcfec35c14a32c195cbe98c3556b3b22ada72d995cf581b0c4eccb2d45d2,1,2,3,4,2,2,3,2,6
54d4e053ec99b7d561c8e9b6c0fa962b5459e1177cc97f47e71247d2a9bb72e7,2,2,99,4,2,2,4,2,9
91e1d9823c5466bb42351bc45a154af5a4dbb701128a7e8bb7ce58a65e71e526,2,4,5,3,3,4,4,2,8
56911f4687b2990e5ac10c67344c647d1ec61967a4cb395529f96c27b6cbf66f,2,2,2,2,2,2,4,2,12
88c5802ea5445a2fa606bc5bc97234e0e7e71f83da6e33218a54a180d128c1c4,1,2,4,3,1,2,4,2,13
09592e7847642552d6eb6d1048978a6a2c4c7ec51d9d0512e5a4fd310ea7b00f,2,4,99,1,2,4,9,2,9
59c7e24ba5ab8677c8e461865799bd4ae0ed2e688186deb251d31a38b9d71ac3,1,4,3,2,2,3,5,2,10
c2a2d87df094fa657eef4b0c286263a435d90a23306076b519557d1d8d731706,1,5,99,4,2,5,5,2,16
305ad04fac094509ef6389cee8a2823c39213a236f7ae61f3d1e1bb664f259c9,2,6,4,3,2,8,4,2,9
b5444143ae7eb83b6e1a97b123b7222826f00e946f77408ad13dd11df26e02a9,2,6,4,6,2,5,2,2,10
b5fb21d68f7bca371ccf27df3ae8cb930c9571c178e4c06ed8cc175b8de49867,1,8,3,2,2,5,5,2,8
ff9e9df337006bc1c2183a8e14c56e2b4033e6fe09c74e76af06fe13345efdf2,1,7,99,2,2,7,9,2,13
c08c065a7c91c16bf2aea56fb053f8318351cbafa1b935faf6454d2d33f3a5b7,1,4,99,2,2,3,9,2,5
9043f92009b9916b424bb1a28148545d69895f2c7406ec85c61362f713a2ae4e,2,1,99,2,2,2,9,2,16
351c4ebab84513d3edc6980b3a0e2551331920a0f15546c23ae17fae088df168,2,7,99,1,2,6,9,2,10
cf4803785b68861ce8bb955d69242effbc2778d1dd12933dc315d72bf1c94748,2,3,5,4,2,4,4,2,10
32e81a6dede0bacf9453428ffa0ed86170d898a8a795c113ce67455f0e7fe413,1,4,2,1,2,3,9,2,14
3673a975fdf55c56ae8cce3b109577928c5b8e2d75a56cd4e073c63ff538a180,2,4,2,1,2,4,9,2,16
bff35efa04f1aa2e8945fca64c8073b90f4684fd645ba49fb1ce82a6f89a7df1,1,3,99,1,2,3,5,1,14
28ba0ea1c393e9751ceb8c43cd4815b156a249ed5d3dd4cb55ab74d59ae3598b,2,6,3,4,2,5,4,5,5
daf34cc76e35fb81b40bf48cba2fa65fa408c315d9b4d7f551f42d3ca08adcae,2,1,5,2,2,2,4,2,13
2f7119a8538da29b9b2e5ebc0135767c4f864886a9b85458f18ca66dbdf0e0ec,2,6,99,5,2,8,4,2,8
57b75508fef9c4ca0ef8e700dbe07022087a8b3c51c3bf8c19bac9db5cab5dff,2,7,2,1,2,6,9,2,7
63e58b8067479b1453629fdab2334fdf1709032784b94cd817f19ee85a506d18,2,6,4,2,2,6,4,2,8
97727c496b0c986ab49e0fb13fe9e54acdc191eeb034e146b7ce2f84eb437249,1,6,99,2,2,5,5,1,5
574b06384ae3cccc3d9477eedf06191d6f6d66e858fee7a349b215e1d0c960aa,2,3,99,1,2,4,9,1,9
2a9272d9e245767581863ebe276e54da61cc553dcfd820a57df2ed3fec96d429,1,9,99,5,2,9,3,2,9
1b11c0a7e58824cb9e498f3e297477529c9f7de2dad36dc274ea474a75a8f774,1,6,99,1,2,6,9,2,9
f57734f9fce6d8065647b1348309a78e170cc236607e2b09c503513ffe196bae,1,3,3,3,2,3,5,2,10
b4ffa2318c4cb0f8ea602c0f11ee06b8df35f2195d62f255cbf5954bfa56a0b2,1,5,5,4,2,5,4,2,9
48b810e6f3dc165f00b27dde543c54d606c6017c14633a912545f92bbe05ead0,1,6,3,2,2,5,5,2,7
785670fbda70a5657e91a837161c563f0941af125e29ad6033e618f298fc1ba6,1,2,99,2,2,2,5,2,10
6a02e0286762b2a291894c0bfd614e209b43e4f349f90f417bcd999742a02f03,1,1,2,1,2,2,9,2,12
fb9af6a86fa40e7b135d9e14a900e1ced965b3b6b64a6e4aac639a669704f4a2,1,9,99,1,2,9,9,2,16
37ee31184b42d7eef74ce8e57c67c2b5ae0feca0bd12ca837fe6bd3379275c8c,1,1,2,1,2,2,9,1,7
4a0e0edb3afe776ec9dc2e049c93f9459dce7633ea20e6ce8763da344c075019,2,9,2,4,2,9,3,2,8
3a8bdc2af72b49ff5bfce7f900021b752e1cc29ac7ec94a14ce8f02bbc5d19a4,2,7,4,2,2,6,9,2,8
cc2d7c9d2a1658cd012653af2597a6d300bf2c10779a34d979913753e6ccdf2e,2,2,99,2,2,2,9,2,16
f9b544f073db6f26292fd02dc9c0e80008c0035463b4bdc79842858f4d69d7a5,1,1,3,3,3,2,4,2,5
479a3b987080721b66f9305620877ec153c6bb2fed07d513d5ba95349c1c3f38,2,2,99,1,2,2,9,2,7
51df226b4b984006b8fc1b89e44adcdd269f302c46581cee6a3badaac5454cbd,1,6,5,4,2,7,3,2,10
b423742d6c99cac48ca2cbcacf30594afc82970eea47657c03be8dd07fc7810e,1,8,99,1,2,5,9,2,14
c17912364c83c572783661526913c4de9f2a348d42902c27f9e0007819ec8eab,1,7,99,2,2,5,5,6,9
4c542faea48bbe04dbda6ee01a7fa2d96b08c2c00497bab16f248e3be835b22f,2,2,2,2,2,2,5,2,1
8769a912d794fe102f4055f4c209e981057d87d974708a32cb89e0f67c63dc84,1,4,2,1,3,3,9,2,5
bfe2df730083bab0ac15ea72f596e1b97e7210c6cceb86cbc27d71d49b0b036e,1,2,99,1,2,2,9,2,10
fc5863d78587dcf98d159e79ffff96d6e1c46f47f39c54ba5dfa214c77078ae0,1,4,2,4,2,3,3,2,10
5950052a037d208130c7ed915ebb86eb3c4d1b5963b38c9c4efb70c87cc52636,1,3,4,1,2,3,9,2,16
47d8626feb30d115161942ead23914ce573e8f184d650ce78fc6352e7f2d7303,1,5,99,2,2,5,9,2,14
797800bfe8649003f936b516b6bdb801aa56f4ecb92300efaf5d39d2afa944e8,1,4,2,1,2,3,9,2,6
98a882fa23a9dda4431e79cff047e9f56bd68d76e7e006e44f74d41f4546c895,2,5,99,1,2,5,9,1,6
35cec4a7d8061ba26395ae95a8ead2b6f5fe9963a9feaec68314e2f6e2bc6057,2,2,99,1,2,2,9,2,5
ab50a94d1e18b49346d336b71a73d048dc1dbe044cee8caa6e91c00f4b01e854,2,4,99,3,2,4,5,2,8
90d0cffd6f79274babf4bda5d3f9a679005084092c16bf4e21aa6a290fd07005,2,6,99,4,2,6,4,2,6
06b4e0ab740b5e43cd90b1ac4cc14f249c0456d1f5957770b0bbedc50860cbc5,2,7,99,4,2,5,4,2,16
83fad316effd2368e6c08dff63027704c45868e1cbf640c27b8cb401a8a384dc,1,1,2,2,2,2,5,2,10
f59fc1b3d685acab808f07988f7fb1c31e9bf533dd03062e9786a8f01cc8e4b3,1,6,5,2,2,5,5,2,10
cb990a6e1007fc24df27e9a252a869c89128ed7bb82adfbb73d0b4065dd3df42,1,5,3,1,2,5,9,2,16
e464797bea24bdd36eed234a80992a47de33fbafe4a08aacdb0c19e58880f49c,1,2,2,2,3,2,9,2,9
f3425f2f49626a255a42c270100905133c8c508b1f2345a8164e5a1d7c2681d4,1,2,5,1,2,2,9,2,16
1433b73313aad292009bcd0b4614580c1a347543d263d2c46638af7234900f6b,2,1,4,1,2,2,5,2,10
