title,score,review
테이크 쉘터,10,남주가 연기를 너무 잘함. 다른사람들은 모르는 나는 무언가를 알고 있어서 내내 불안해 하고 그것때문에 힘들어하는 연기가 너무 절절했음.
노회찬6411,10,사람다운 사람노회찬 아저씨가 있는 정의당이 그립습니다
아카이브,10,아무 생각없이 봤다가 뒷통수 맞은 느낌입니다. 강추합니다
노회찬6411,1,별로
"구름의 저편, 약속의 장소",8,감동적이다 후속작을 위한 밑거름이 된것 같다
다운사이징,6,"여러 생각을 하게 해서 좋았는데, 나비가 있는데 다른 사마귀나 바퀴나 벌레들은 왜 없지ㅋㅋ 다운사이징에 대한 장점만 어필하지 현실적인 문제점은 하나도 없었다. 뜬구름 잡는 이야기ㅋㅋㅋ"
루시,10,
용과 주근깨 공주,10,갠적으로 스토리 음악 연출 다 좋았습니다.노래랑 내용이 너무 감동적이고 좋아서 몇번이나 눈물 흘렸네요 ㅠㅠ 인생영화입니다
노회찬6411,10,개봉 첫날  제일 첫번째로 봤습니다웃고 울고 ㅠㅠ우리는 한시대를 아우르던 귀한 사람을 잃었습니다다시는 이렇게 허무하게 보내면 안됩니다그곳에서 편히 쉬세요 노의원님여기는 저희가 어떻게든 힘내서 지키겠습니다
기적,10,그냥 누나가 웬만한 어른들보다 생각이 깊고 마음이 넓은것 같아...
낙원의 밤,10,중간에 예상이 가지만 그래도 새로운 느와르였어요 재밋엇음 사랑이란 진부한 설정보다 이런 느낌도 괜찮더라구요
싱크홀,9,가볍게 보기 좋아요. 코믹하고.. 나름 해피엔딩? 어차피 코믹인데.. 사람들은 다 살려줬으면 좋았을걸 하는 아쉬움..
베놈 2: 렛 데어 비 카니지,5,프롤로그를 보는 느낌...개봉날 가서 봤는데 기억나는게 마지막 쿠키뿐ㅋㅋㅋㅋ
디바,1,내시간 돌리도 !!  지루하고 내용없고
다운사이징,4,보다 자서 담날 다시 봤는데 이제잠이안온다 미국인의 퍽이 8개 인것만 기억나네책이 훨씬 좋았을듯 노잼 그냥 노잼작아지던 그대로 살든지금 사랑하며 지금 나누며 살아라 라는이야기를 뭘 이렇게 풀었을까?녹란은 도대체 무슨 캐릭터이지?재미없음
웰컴 미스터 맥도날드,10,증말 최고였다 아마 2000년대중반 쯤 봤는데그때 완전 반해서 정말 빈틈없는 스토리와 완벽한 각본이었다.꼭 연극무대에 올리고 싶은데할수 있을지 모르겠다.참 일본은 이런점이 좀 부럽다B급 c급 d급의 문화성 국민성 같은거~우리나라는 정말선비의 나라라서 요런건 좀 못만들지 내가 만들수 있으면좋을텐데미스터 매끄도나르도 배우들도 최고!!나랑 딱맞는 코미디의 진수
팡파레,8,생각없이 봤는데  몰입도가 뛰어난 작품임.연기력들도  괜찮고 특히 청부살인업자는 이제껏 어디서도 보지못한 묘한 아주 음침한  나쁜 기운을 뿜뿜하는게 인상적이라 몇일 지났는데도 오싹함.
덕구,10,눈 아플 정도로 눈이 부어 있습니다. ㅡㅡ
군함도,2,이걸 영화라고...  배우랑 돈이 아깝다
터미널,10,"인생은 멀리서 보면 희극, 가까이서 보면 비극이라고 하지만 항상 그렇지만은 않다 멀리서 보여지는 비극이어도 막상 본인이 행복하다면 희극이 아닐까 행복의 기준은 감히 타인이 매길 수 없다"
"안녕, 미누",10,미누님 영면하세요 다음생엔 한국에서 맘껏 누리고 살길요 아..계속 맴도네요
말리그넌트,8,이거 공포 영화 아닙니다 액션 영화임 액션 개쩌네ㅋ
와일드,8,주인공이 부럽다.걷기는 치유와 동시에 자해가 아니었을까.
디파티드,10,현실은 진실을 조롱한다
먼 훗날 우리,10,"추억이란 세상에서 유일하게 자기만 갖고있는 것이다. 내 추억속에 그대는 다른사람과 잘지내는걸 보니 그 사람을 잊었단걸 확신하지만 추억은 잊지 못한다는 걸 확신한다 만남이 있으면 이별도 있다. 그대를 그리워 하는게 아니라 그때의 나의모습, 그때의 나의 행복했던 웃는 모습이 앞으로 살면서 더 행복하게 웃을 수 있을까? 라는 내 자신에게 질문을 던지곤 한다"
노랑머리,10,치정에 의한 살인사건.
모가디슈,8,아주 재밌게 봤습니다.
제이슨 본,10,본줄알고 안봤었는데 재밌네요ㅋ
용과 주근깨 공주,10,영상과 ost 만으로도 10점 만점을 받아도 부족하지 않을 영화다1회차는 영상과 ost 감상하느냐 다른건 생각 못했고2회차는 주인공 스즈의 감정선을 따라가느냐 다른건 생각 못했고3회차는 극장이 문 닫아서 못봤다vod 나오면 3회차 관람 예정중
젠틀맨,8,기대를 안하고 봐서 그런지 재밌게봤음
타이타닉,10,말이필요없습니다 최고입니다 사랑합니다
디파티드,10,볼때마다 재밌는 명작..!
극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,10,욱겨 짱구 너무재미있음 ㅋㅋ 짱구야 좋아해 ㅍㅎㅎㅎ간만에 웃으며 좋은시간보냈네 아이들도 재미있게봤다고함
최선의 삶,6,민아인지 몰랐다는건 좋은 배우일수도 있다는것
초능력자,10,엥 재밌는데…추천합니다.
브이아이피,8,재미지다. 이 영화보고 지금의 여당 야당 언론과 변호사 등이 서로 공생관계를 갖는 바퀴벌레를 보았다.
극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,10,딸래미가 집중을 잘해서 너무 좋네요..ㅠㅠ 저는 잠만 잤지만요...ㅎㅎ
아저씨,10,이런 장르에선 우리나라 원탑영화.
"그 시절, 우리가 좋아했던 소녀",10,다시봐도 인생영화 나도 이런 사랑을 하고 싶게 만드는
신세계,10,느와르물론 우리나라 원탑 영화.
용의자,9,첩보 액션 영화론 우리나라 상급 영화인건 분명.
아수라,10,이재명 빼고봐도 재밌는 정치스릴러네요. 그때 해외거주중이라 못봤던듯. 왜 그때 언론에서 재미없다고 그랬지? 혹시 이재명이 못보게 하려고 알바푼건가…;;;;
그래비티,10,이런게 진짜 영화지.. 펑펑 울었어요
노회찬6411,10,정말 좋은 사람이었다...
언터처블: 1%의 우정,9,"진정한 친구가 되는 것에는 나이도, 장소도, 장애도 걸림돌이 되지 않는다."
브이아이피,2,저의 갠적 생각은 그냥 별로 그냥 호구 된거같은 느낌
포레스트 검프,10,같은 해에 나온 쇼생크탈출을 이긴 영화
타이타닉,10,최고의영화 여러번 보아도 감동
레일로드 워,1,뭔가 놈놈놈 패러디한 c급 영화 느낌 왤케 짝퉁같냐
반드시 잡는다,10,"편안하게,그리고진하게..공감백배."
베놈 2: 렛 데어 비 카니지,1,골룸 OO나 연기나해 감독한다고 깝치지 말고 톰하디 OOO 연기나해 각본쓴다고 깝치지 말고 빡대가리놈아 뭘 안다고 각본을 쓰노
푸른 호수,10,"국가와 법 체제의 모순, 그리고 그 안에서 소외되는 사람들에 대해 현실적으로 보여주는 영화라 너무 좋았습니다. 갈수록 푹 빠져서 보면서 주인공과 그 가족의 입장에서 느끼고 생각해볼 수 있었어요. 앞으로 이런 영화가 더 많이 나왔으면 좋겠네요. 강추입니다!"
새콤달콤,10,이 영화의 교훈은 '김치녀 만나면 ㅈ된다' 이다.
암살,10,
리썰 웨폰 4,10,와..고평점이 넘쳐나는 네이버에서 이 레전드 경찰듀오 시리즈인 리쎌웨폰4가 겨우 이따위 평점이라니?! 최소 8점대 중후반은 나와야되서 10점 줍니다.
007 노 타임 투 다이,10,
베놈 2: 렛 데어 비 카니지,10,ㅋㅋ 청불판으로 나와도 재밌을듯 볼만해요 개꿀잼말고 꿀잼정도
기적,10,진짜슬프고재밌어요...
캐치 미 이프 유 캔,10,이 영화에서 그가 진심으로 원한건 사랑이 전부였다.
베놈 2: 렛 데어 비 카니지,10,"처음 마블영화로 베놈 1 보고서 마블영화에 빠질 정도로 재미있었는데 베놈 2가 나올 것 같다고 생각하다가 진짜 나와서 바로 예매해서 봤어요, 너무 재미있어서 시간 금방 가더라고요. 나중에 시즌 3도 나올 것 같은데 나오면 바로 예매할게요ㅎㅎ"
샹치와 텐 링즈의 전설,10,제가 봤던 영화중에 제일 최고였어요액션이 눈을 땔수없었습니다
미션 파서블,2,진짜 ㅈ나게 재미없다 식상그자체
프리 가이,1,영화시작 3분만에 돈아깝단 생각이 들었다 다시 보고 싶지 않은 영화
헬로우 고스트,10,몇년이 지나도 미나리에 맞고 정신못차리는1인
코렐라인: 비밀의 문,10,
동주,10,
대장 김창수,1,쇼생크 탈출 표절. 서당 출신 살인자 킬구 미화
바람 바람 바람,8,그럭저럭 괜춘!대체 사고가 얼마나 다양하길래얼마나 남존여비 사상과 얼마만큼의 개조선 선비식 개념과OO같은 개 백의미족 OO사상을?영화를 쓰래기급으로 평가하냐저능아OO들 ㅜㅜ
여고생 시집가기,10,은지원땜에 극장에서 혼자 본 영화
종착역,7,"내가 전 세계에서 가장 싫어하는 떠버리평론가 박평시기, 이용처리, 송경워니 이 세 명이 전부 평론했구나. 이런 류에 영화는 백퍼 페미니스트 여자 감독의 전형인데... 연출이 두 명이고 둘 다 남자네? 확실히 여자 연출가의 10대 페미영화의 공식이나 문법과 다르다. 허허.. 개인적 올해 가장 의외의 작품."
모가디슈,10,지루한 구간 없고 즐거움만 가득 했습니다.
점퍼,1,와.. 정말 주인공 민폐.. 진짜 주인공이 싫어지는 영화는 또 첨이네. 이렇게 돈들여 영화 만들기 전에 시나리오 안읽어 보시나요.
실: 인연의 시작,9,상영 시간이 너무 길다는 느낌이 있지만 그래도  결말 부분이 감동적이어서 좋았다.  원곡이 있는 OST도 좋았고 코마츠나 나의 연기도 좋았다.
조디악,8,추리 과정이 재밌고 지루할틈 없이 빠져든다.다시봐도 명작!
노회찬6411,10,2008년 서울시장 선거에서도 그대에게 한 표를  드렸습니다. 총선 때 노원역에서 맞잡았던 그대의 힘있는 손이 그립습니다. 그대가 있어 행복했고 또 감사했습니다. 그대가  꿈꾸던 세상!! 작지만 앞으로도 힘을 보태고자 합니다. 사랑합니다♡
극장판 귀멸의 칼날: 무한열차편,10,전투씬 진짜 개지리고 너무 감동적임 ㅠ
신장개업,4,조폭마누라같은 당대탑티어와 비교하면 영 별로 ㅋ 김승우 연기는 시종일관 과하게 짜증스러움. 전개는 몹시 느림.
베놈 2: 렛 데어 비 카니지,4,"평점보고 기대안하고 관람했는데도 실망한작품상상이상의 중구난방 각본, 마블영화 보고서 처음으로 돈과시간날렸다고 생각이 든 영화네요"
디센트,8,영화중반부부터 긴장감 쩔고 몰입도 높지만..숨막힘..내가 갇힌거 마냥 신경이 곤두서고 놀라고..갈수록 비위상함..ㅡㅠㅡ워킹데드 정도는 아무것도 아님.끝나고 개찝찝함. 속이 안좋아서 탄산수하나 쟁여놓고 보길바람. 잘만들긴했지만 토쏠려서 별 하나뺌
보이스,10,
청년경찰,10,진짜 이영화 1000만 관객 넘을줄 알았는데 의외로 관객수가 적네요…..하지만 너무 재미있게 봤고 후속작나오면 꼭 1000만 관객 넘길 기대하겠습니다
송환,10,너무 늦게 봤다... 김동원 감독님 송환 다음 이야기도 기대합니다.
모가디슈,10,올해 본 최고의 영화. 역쉬 김윤석.
클라우스,10,
더 수어사이드 스쿼드,9,이번 편은 진짜 잘만들었네 기대를 너무 안한것도 있지만서도!
봄 여름 가을 겨울 그리고 봄,10,오징어게임 오영수 배우님 보러왔습니다
포제서,7,나름 볼만해요 6점 이상은 됨
수춘도 2: 수라전장,6,내용 개연성이 엉성한 부분이 몇 있지만 중국 자연배경도 괜찮고 지루하지는 않다.
어바웃 타임,10,남자가 자신의 사랑을 위해 노력하며 하루하루 발전되는 연인의 모습이 너무 감동적이고 아름다웠어요 후반부에 아빠 이야기로 눈물도 펑펑 쏟았고 마지막에 나온 장면들 대사 모두 좋았어요 몰입 정말 잘되는 영화입니다
졸트,1,이 영화는 특히 커플 들은 되도록 이면 보러가지 마세요. 기대를 하지 않고 보았는데 내가 생각한 것 이상으로 내용이 개판 5분 전 영화임. ㅇㅇ;;
암수살인,9,우리나라 스릴러가 지향해야 할 방향
천사와 악마,9,재미로는 확실히 <다빈치 코드>보다 한 수 위
디바,1,개인적인점수 4점 8점대 영화여서1점줌2020년도에 이딴영화가 있다니 영화감독 수준이 진짜...옛날 명작들 줄거리 짬뽕시킨 영화가 20000퍼 나음 신민아가 아니라 이 영화를 보려고하는사람한테  요약하자면 영화의 줄거리중 3컷정도를 주구장창 정신분열증으로 늘어뜨린영화 영화디바? 보고나서 내 기분 시바
흑사회,9,등장인물이 너무 많아서 초반이 좀 힘든 걸 제외하면 군더더기 없이 깔끔한 느와르. 영화의 제목 '흑사회'를 설명하는 듯한 술집-낚시터의 마지막 두 시퀀스가 주는 씁쓸함이 꽤 강렬하다.
베놈 2: 렛 데어 비 카니지,5,마지막 쿠키를 위해 만들어진 마블의 버린 자식
제 7기사단,10,안성기 ... 모건프리먼 ...
기생충,10,와우~~~!나이스 리스펙트
이별의 아침에 약속의 꽃을 장식하자,10,제목보고 당 채우러 갔다가 내용보고 눈물 빼고 나왔던 애니.
베놈 2: 렛 데어 비 카니지,9,오늘 골드클래스에서 보고 왔는데 왜 이렇게 까는지 모르겠네요..  별점 반개나 하나 주는 사람들은 재미있게 본 영화가 있긴한지물어보고 싶네요;;
6 언더그라운드,10,
마리아와 여인숙,2,개를 진짜 죽여야만 했냐!!!?그리고 그걸 그렇게 꼭 보야줘야 속이 시원했냐!!!?
노회찬6411,3,대선시즌 다가오니 좌파성향에 힘입고자하는 영화
F20,1,살인마 안인득도 조현병이니까 용서 쌉가능?아~눼눼...
담보,10,재밌음 재밌음  재밌음 재
건달티처,1,이걸 영화라고....
베놈 2: 렛 데어 비 카니지,6,답답하고 어이없고 이걸 왜봤나..
애마부인 5,1,군사 독재의 무서움...에로밖에 모르는 무지성영화...
디센트,10,긴장감 있는 전개가 좋았어요
작전,10,넘 잼있게 잘 봤습니다.
흑사회,10,누가 강호의 의리가 땅에 떨어졌다고 했는가?만호와양홍을 보라.정말 의리파들
모가디슈,1,김여정이 보면 총살감인 영화
아미 오브 더 데드,4,영상미는 볼만한데 / 내용이 없음
낙원의 밤,8,그냥 보통ㅎㅎ 무난하게 볼만하네요
접속,2,"너무 재미없다. 감동도 없고 내용도 없음. 한석규는 원나잇남,전도연은 오지라퍼"
모가디슈,8,괜찬네 조인성노련해졌다
